software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1902;screenHeight 973;centerX 951;centerY 486;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 545;cornerY 80;externalRadius 406;internalRadius 326;borderRadius 1;cursorRadius 16;indexOfDifficulty 48.86179212285402;taskRadius 365.5;taskTolerance 47
2025-12-01 20:50:10.412 +0100

timestamp,mouseX,mouseY,mouseInTarget
1764618620240,1261,749,0
1764618620248,1264,745,0
1764618620256,1267,739,0
1764618620264,1270,735,0
1764618620271,1271,729,0
1764618620279,1274,723,0
1764618620286,1277,716,0
1764618620296,1278,709,0
1764618620303,1282,700,0
1764618620313,1283,692,0
1764618620319,1286,683,1
1764618620327,1288,676,1
1764618620336,1289,669,1
1764618620342,1293,661,1
1764618620353,1293,656,1
1764618620358,1295,649,1
1764618620368,1295,645,1
1764618620376,1296,639,1
1764618620383,1299,630,1
1764618620391,1299,623,1
1764618620400,1300,616,1
1764618620408,1301,609,1
1764618620416,1302,599,1
1764618620424,1306,588,1
1764618620432,1308,578,1
1764618620440,1308,570,1
1764618620448,1310,559,1
1764618620456,1313,552,1
1764618620465,1314,542,1
1764618620472,1315,533,1
1764618620481,1318,523,1
1764618620488,1320,514,1
1764618620498,1320,503,1
1764618620504,1321,492,1
1764618620512,1324,482,1
1764618620520,1327,472,1
1764618620529,1328,460,1
1764618620535,1328,453,1
1764618620543,1328,445,1
1764618620551,1328,435,1
1764618620559,1330,427,1
1764618620568,1330,416,1
1764618620576,1330,407,1
1764618620583,1330,396,0
1764618620592,1330,386,0
1764618620600,1330,379,0
1764618620606,1330,371,0
1764618620615,1330,362,0
1764618620624,1329,353,0
1764618620630,1325,346,0
1764618620639,1323,334,0
1764618620649,1321,329,0
1764618620655,1318,318,0
1764618620671,1310,303,0
1764618620682,1303,293,0
1764618620688,1297,283,0
1764618620699,1289,273,0
1764618620703,1279,263,0
1764618620717,1274,257,0
1764618620718,1268,251,0
1764618620728,1264,245,0
1764618620736,1257,239,0
1764618620747,1250,234,0
1764618620751,1244,230,0
1764618620763,1234,228,1
1764618620767,1226,224,1
1764618620774,1216,219,1
1764618620784,1204,217,1
1764618620793,1196,212,1
1764618620800,1189,211,1
1764618620808,1183,208,1
1764618620816,1175,205,1
1764618620824,1169,202,1
1764618620832,1162,199,1
1764618620840,1156,196,1
1764618620848,1149,193,1
1764618620855,1140,191,1
1764618620866,1131,184,1
1764618620870,1120,182,1
1764618620883,1112,181,1
1764618620887,1103,178,1
1764618620900,1097,176,1
1764618620902,1089,175,0
1764618620914,1083,172,0
1764618620919,1076,171,0
1764618620930,1064,166,0
1764618620934,1055,164,0
1764618620945,1048,163,0
1764618620950,1039,159,0
1764618620965,1029,158,0
1764618620967,1019,157,0
1764618620976,1010,156,0
1764618620984,1002,156,0
1764618620996,993,153,0
1764618620999,981,152,0
1764618621008,973,151,0
1764618621016,962,149,0
1764618621025,955,147,0
1764618621032,950,147,0
1764618621039,942,147,0
1764618621048,931,144,1
1764618621056,925,144,1
1764618621064,914,143,1
1764618621072,904,141,1
1764618621082,897,139,1
1764618621088,889,139,1
1764618621096,882,138,1
1764618621102,876,138,1
1764618621112,868,138,1
1764618621118,861,138,1
1764618621128,856,138,1
1764618621134,849,138,1
1764618621143,842,138,1
1764618621150,834,138,1
1764618621160,827,138,1
1764618621166,819,138,1
1764618621175,810,138,1
1764618621183,805,138,1
1764618621192,800,138,1
1764618621198,796,139,1
1764618621210,792,140,1
1764618621214,788,141,1
1764618621223,784,142,1
1764618621230,783,144,1
1764618621240,780,146,1
1764618621246,776,149,1
1764618621257,770,150,1
1764618621264,769,152,1
1764618621274,763,153,1
1764618621280,761,156,1
1764618621288,758,159,1
1764618621297,753,161,1
1764618621305,752,162,1
1764618621312,747,167,1
1764618621321,743,173,1
1764618621329,741,177,1
1764618621335,736,183,1
1764618621344,731,190,1
1764618621354,726,195,1
1764618621360,722,204,1
1764618621366,719,211,1
1764618621376,714,216,1
1764618621384,710,225,1
1764618621391,706,231,1
1764618621399,702,238,1
1764618621407,698,247,1
1764618621416,694,256,1
1764618621424,692,263,0
1764618621432,685,272,0
1764618621440,682,280,0
1764618621447,679,288,0
1764618621456,677,292,0
1764618621464,674,298,0
1764618621472,667,304,0
1764618621480,662,312,0
1764618621488,657,323,0
1764618621496,652,332,0
1764618621503,645,344,0
1764618621511,641,354,0
1764618621519,636,367,0
1764618621529,630,382,0
1764618621536,625,394,0
1764618621543,622,403,0
1764618621553,617,414,0
1764618621559,614,426,1
1764618621568,610,435,1
1764618621573,608,443,1
1764618621584,603,452,1
1764618621591,600,461,1
1764618621602,597,469,1
1764618621607,593,476,1
1764618621616,591,482,1
1764618621622,590,485,1
1764618621631,587,491,1
1764618621639,586,495,1
1764618621647,585,500,1
1764618621655,585,502,1
1764618621665,584,507,1
1764618621670,581,510,1
1764618621679,580,513,1
1764618621687,579,518,1
1764618621694,579,522,1
1764618621703,579,529,1
1764618621711,577,535,1
1764618621719,576,540,1
1764618621727,576,547,1
1764618621735,576,552,1
1764618621743,576,557,1
1764618621751,576,563,1
1764618621759,576,568,1
1764618621767,576,573,1
1764618621775,576,578,1
1764618621783,576,583,1
1764618621791,576,588,1
1764618621799,576,594,0
1764618621807,576,600,0
1764618621815,576,604,0
1764618621823,578,611,0
1764618621833,580,617,0
1764618621839,583,623,0
1764618621848,585,628,0
1764618621855,590,634,0
1764618621862,594,640,1
1764618621871,596,644,1
1764618621881,599,649,1
1764618621888,605,655,1
1764618621898,608,658,1
1764618621902,614,664,1
1764618621913,619,668,1
1764618621920,625,674,1
1764618621927,628,677,1
1764618621936,631,683,1
1764618621945,636,689,1
1764618621952,642,697,1
1764618621960,647,701,1
1764618621967,651,706,1
1764618621976,656,710,1
1764618621985,662,715,1
1764618621992,668,720,1
1764618621999,675,724,1
1764618622007,679,728,1
1764618622016,683,731,1
1764618622023,688,737,1
1764618622031,690,740,1
1764618622040,694,744,1
1764618622051,698,749,1
1764618622054,702,751,1
1764618622065,708,756,1
1764618622072,713,759,1
1764618622083,719,762,1
1764618622087,721,764,1
1764618622098,725,766,1
1764618622104,730,770,1
1764618622112,734,772,1
1764618622120,736,773,1
1764618622130,741,776,1
1764618622135,744,777,1
1764618622144,746,778,1
1764618622152,750,780,1
1764618622161,758,786,1
1764618622167,761,787,1
1764618622176,767,788,1
1764618622181,773,791,1
1764618622192,780,793,1
1764618622200,783,794,1
1764618622208,788,795,1
1764618622216,790,795,1
1764618622224,793,795,1
1764618622231,797,797,1
1764618622240,802,799,1
1764618622248,807,800,1
1764618622255,814,802,1
1764618622266,820,803,1
1764618622272,825,804,1
1764618622283,830,805,0
1764618622286,835,807,0
1764618622296,840,809,0
1764618622304,844,809,0
1764618622314,847,810,0
1764618622318,853,814,1
1764618622329,857,814,0
1764618622336,861,815,0
1764618622346,868,818,1
1764618622352,873,818,0
1764618622360,879,819,0
1764618622366,883,819,0
1764618622376,888,819,0
1764618622384,891,819,0
1764618622393,896,819,0
1764618622400,899,820,0
1764618622408,907,820,0
1764618622416,912,821,0
1764618622424,917,821,0
1764618622432,923,824,0
1764618622440,931,824,0
1764618622447,938,824,0
1764618622456,948,825,0
1764618622468,957,825,0
1764618622470,967,825,0
1764618622483,975,826,0
1764618622488,987,828,1
1764618622499,994,828,1
1764618622503,1004,828,1
1764618622516,1016,830,1
1764618622518,1026,830,1
1764618622529,1036,830,1
1764618622534,1045,831,1
1764618622547,1056,831,1
1764618622550,1067,830,1
1764618622560,1077,830,1
1764618622568,1085,829,1
1764618622577,1095,827,1
1764618622584,1106,823,1
1764618622593,1115,821,1
1764618622600,1125,817,1
1764618622608,1134,816,1
1764618622616,1143,812,1
1764618622624,1151,811,1
1764618622632,1157,808,1
1764618622640,1168,803,1
1764618622648,1177,799,1
1764618622656,1181,797,1
1764618622667,1190,793,0
1764618622672,1195,791,0
1764618622683,1203,786,0
1764618622686,1206,784,0
1764618622703,1217,776,0
1764618622711,1224,771,0
1764618622719,1230,767,0
1764618622732,1235,762,0
1764618622735,1239,758,0
1764618622746,1244,753,0
1764618622751,1247,750,0
1764618622760,1253,744,0
1764618622769,1256,738,0
1764618622776,1260,732,0
1764618622784,1264,725,0
1764618622792,1268,719,0
1764618622800,1271,712,0
1764618622808,1276,704,0
1764618622816,1278,699,0
1764618622824,1282,693,0
1764618622832,1284,687,1
1764618622840,1289,681,0
1764618622848,1289,678,1
1764618622856,1293,673,0
1764618622864,1294,671,0
1764618622872,1296,665,1
1764618622883,1298,656,1
1764618622886,1300,649,1
1764618622899,1303,640,1
1764618622903,1306,628,1
1764618622913,1310,618,1
1764618622920,1311,609,1
1764618622930,1312,597,1
1764618622934,1313,585,1
1764618622948,1316,575,1
1764618622951,1317,563,1
1764618622962,1319,551,1
1764618622966,1320,538,1
1764618622976,1320,526,1
1764618622984,1320,513,1
1764618622995,1320,501,1
1764618622998,1320,490,1
1764618623010,1320,476,1
1764618623015,1320,465,1
1764618623026,1320,453,1
1764618623030,1320,440,1
1764618623040,1323,428,1
1764618623048,1324,418,1
1764618623056,1324,404,1
1764618623063,1324,391,1
1764618623070,1324,379,1
1764618623080,1324,368,0
1764618623088,1324,356,0
1764618623097,1324,346,0
1764618623103,1324,336,0
1764618623112,1322,327,0
1764618623119,1321,317,0
1764618623128,1317,308,0
1764618623135,1316,299,0
1764618623145,1314,292,0
1764618623151,1310,283,0
1764618623162,1307,275,0
1764618623166,1304,267,0
1764618623177,1298,261,0
1764618623184,1291,252,0
1764618623195,1285,244,0
1764618623198,1277,236,0
1764618623208,1268,228,0
1764618623216,1261,222,0
1764618623223,1251,218,0
1764618623232,1245,214,0
1764618623240,1234,210,0
1764618623248,1225,206,0
1764618623256,1216,201,0
1764618623263,1206,197,1
1764618623272,1195,193,1
1764618623280,1182,187,1
1764618623288,1168,183,1
1764618623296,1156,181,1
1764618623305,1145,175,1
1764618623312,1133,173,1
1764618623320,1123,169,1
1764618623329,1114,167,1
1764618623336,1104,163,1
1764618623343,1093,161,1
1764618623351,1085,160,1
1764618623361,1077,155,1
1764618623367,1067,151,1
1764618623376,1060,148,1
1764618623382,1051,146,1
1764618623392,1040,143,1
1764618623398,1035,143,1
1764618623408,1027,142,1
1764618623417,1021,141,1
1764618623428,1014,137,1
1764618623431,1010,136,1
1764618623440,1004,131,1
1764618623450,999,131,1
1764618623455,993,130,1
1764618623465,990,129,1
1764618623471,984,129,1
1764618623483,978,129,1
1764618623487,971,129,1
1764618623498,961,129,1
1764618623504,952,127,1
1764618623515,942,127,1
1764618623519,930,127,1
1764618623528,922,126,1
1764618623536,912,126,1
1764618623544,907,126,1
1764618623550,904,126,1
1764618623560,900,126,1
1764618623567,896,126,1
1764618623576,893,126,1
1764618623583,890,126,1
1764618623592,886,126,1
1764618623600,883,126,1
1764618623608,878,126,1
1764618623615,874,126,1
1764618623624,869,126,1
1764618623632,866,126,1
1764618623640,861,127,1
1764618623647,856,128,1
1764618623656,850,130,1
1764618623666,844,133,1
1764618623672,839,134,1
1764618623683,834,138,1
1764618623686,827,140,1
1764618623698,820,145,1
1764618623705,812,149,1
1764618623712,807,150,1
1764618623720,796,155,1
1764618623730,787,158,1
1764618623734,778,163,1
1764618623744,773,165,1
1764618623751,765,169,1
1764618623761,753,173,1
1764618623766,747,176,1
1764618623775,741,183,1
1764618623783,731,186,1
1764618623791,723,190,1
1764618623800,719,193,1
1764618623808,715,197,1
1764618623814,710,200,1
1764618623824,707,204,1
1764618623831,703,206,1
1764618623839,698,211,1
1764618623847,695,215,1
1764618623855,688,219,1
1764618623864,683,225,1
1764618623871,678,229,1
1764618623880,676,234,1
1764618623887,670,244,1
1764618623896,665,250,1
1764618623903,664,256,1
1764618623911,659,263,1
1764618623920,653,274,1
1764618623928,647,283,1
1764618623934,643,290,1
1764618623944,638,301,1
1764618623951,631,310,1
1764618623959,626,318,1
1764618623967,620,325,1
1764618623975,616,336,1
1764618623983,609,348,1
1764618623991,605,356,1
1764618623999,600,366,1
1764618624006,595,374,1
1764618624013,593,381,1
1764618624023,589,390,1
1764618624032,587,396,1
1764618624039,583,406,1
1764618624047,580,413,1
1764618624055,579,419,1
1764618624063,577,427,1
1764618624071,574,435,1
1764618624079,573,440,1
1764618624087,573,444,1
1764618624096,571,449,1
1764618624103,571,456,1
1764618624112,570,460,1
1764618624119,569,465,1
1764618624127,569,470,1
1764618624135,569,474,1
1764618624143,569,479,1
1764618624152,569,484,1
1764618624159,568,490,1
1764618624168,568,496,1
1764618624175,568,502,1
1764618624183,568,508,1
1764618624191,568,513,1
1764618624199,568,519,1
1764618624207,568,525,1
1764618624217,568,531,1
1764618624223,568,536,1
1764618624231,568,539,1
1764618624239,568,546,1
1764618624248,568,550,1
1764618624256,569,557,1
1764618624265,570,562,1
1764618624271,574,568,1
1764618624279,574,573,1
1764618624287,577,579,1
1764618624295,578,583,1
1764618624303,579,588,1
1764618624311,582,594,1
1764618624320,582,598,1
1764618624328,584,603,1
1764618624335,586,612,1
1764618624343,588,616,1
1764618624350,589,621,1
1764618624359,590,629,1
1764618624367,594,634,1
1764618624375,597,640,1
1764618624383,601,649,1
1764618624391,602,656,1
1764618624399,606,663,1
1764618624407,611,673,1
1764618624415,614,678,1
1764618624424,617,686,0
1764618624431,621,691,1
1764618624439,623,696,0
1764618624446,625,698,1
1764618624455,628,704,0
1764618624464,629,706,0
1764618624471,631,712,0
1764618624480,634,715,0
1764618624488,636,717,0
1764618624497,639,723,0
1764618624504,641,725,0
1764618624511,644,728,0
1764618624519,648,731,0
1764618624529,651,732,1
1764618624535,653,734,1
1764618624545,659,738,1
1764618624551,663,740,1
1764618624562,665,741,1
1764618624567,671,744,1
1764618624577,679,747,1
1764618624583,684,749,1
1764618624592,691,750,1
1764618624599,695,751,1
1764618624607,703,755,1
1764618624614,710,756,1
1764618624624,715,757,1
1764618624632,720,758,1
1764618624642,726,760,1
1764618624646,731,761,1
1764618624654,740,764,1
1764618624664,747,766,1
1764618624671,754,766,1
1764618624679,760,767,0
1764618624687,766,767,0
1764618624696,772,767,0
1764618624703,777,768,0
1764618624714,782,770,0
1764618624720,788,770,0
1764618624729,795,772,0
1764618624734,803,773,0
1764618624743,812,774,0
1764618624751,819,774,0
1764618624759,827,776,0
1764618624768,835,778,0
1764618624775,842,779,0
1764618624784,847,779,0
1764618624791,852,780,0
1764618624799,856,780,0
1764618624807,861,781,0
1764618624813,867,784,0
1764618624823,872,784,0
1764618624830,878,786,0
1764618624839,883,786,0
1764618624847,887,787,0
1764618624854,890,787,0
1764618624864,894,789,0
1764618624871,898,789,0
1764618624880,902,790,0
1764618624886,907,790,0
1764618624896,911,791,0
1764618624903,916,792,0
1764618624913,919,792,0
1764618624919,924,794,0
1764618624927,928,794,0
1764618624936,933,794,0
1764618624944,938,794,0
1764618624952,944,795,0
1764618624960,950,795,0
1764618624968,959,796,0
1764618624976,967,796,0
1764618624984,974,796,0
1764618624992,983,796,0
1764618625000,991,796,0
1764618625008,1001,796,0
1764618625014,1009,796,0
1764618625023,1019,796,0
1764618625030,1029,796,0
1764618625039,1039,796,0
1764618625046,1048,796,0
1764618625055,1060,796,0
1764618625063,1071,796,0
1764618625071,1083,796,0
1764618625079,1096,796,1
1764618625088,1109,796,1
1764618625097,1119,796,1
1764618625103,1133,796,1
1764618625112,1143,796,1
1764618625119,1150,796,1
1764618625127,1158,793,1
1764618625135,1169,791,1
1764618625143,1181,787,1
1764618625151,1188,784,1
1764618625160,1197,781,1
1764618625166,1204,778,1
1764618625174,1212,774,1
1764618625182,1219,772,0
1764618625190,1223,769,0
1764618625198,1229,767,0
1764618625206,1232,762,0
1764618625214,1236,756,0
1764618625222,1238,752,0
1764618625230,1244,745,0
1764618625240,1248,739,0
1764618625247,1250,730,1
1764618625255,1255,722,1
1764618625263,1260,715,1
1764618625271,1263,706,1
1764618625280,1268,699,1
1764618625287,1271,693,1
1764618625296,1272,690,1
1764618625302,1274,681,1
1764618625311,1274,679,1
1764618625320,1277,673,1
1764618625326,1279,665,1
1764618625336,1280,657,1
1764618625343,1284,651,1
1764618625351,1285,642,1
1764618625359,1286,632,1
1764618625367,1289,625,1
1764618625375,1290,615,1
1764618625383,1291,606,1
1764618625391,1292,593,1
1764618625399,1295,586,1
1764618625408,1296,579,1
1764618625415,1297,571,1
1764618625423,1298,563,1
1764618625431,1298,558,1
1764618625439,1301,547,1
1764618625447,1302,537,1
1764618625455,1304,527,1
1764618625463,1305,517,1
1764618625471,1307,503,1
1764618625478,1307,496,1
1764618625487,1310,484,1
1764618625495,1310,473,1
1764618625504,1312,458,1
1764618625510,1312,445,1
1764618625519,1312,430,1
1764618625526,1312,416,1
1764618625535,1312,408,1
1764618625543,1312,396,1
1764618625552,1312,385,1
1764618625559,1312,373,1
1764618625567,1312,363,1
1764618625574,1312,355,1
1764618625583,1312,346,1
1764618625591,1312,334,0
1764618625599,1307,325,0
1764618625607,1306,320,0
1764618625615,1304,313,0
1764618625623,1299,302,0
1764618625632,1295,293,0
1764618625639,1292,286,0
1764618625647,1289,280,0
1764618625656,1287,277,0
1764618625663,1284,272,0
1764618625672,1280,266,0
1764618625680,1276,262,0
1764618625686,1271,257,0
1764618625694,1267,254,0
1764618625702,1262,249,0
1764618625710,1258,245,0
1764618625718,1250,240,1
1764618625726,1244,236,1
1764618625733,1238,231,1
1764618625742,1232,227,1
1764618625750,1225,220,1
1764618625758,1219,217,1
1764618625767,1214,212,1
1764618625775,1208,206,1
1764618625783,1202,201,1
1764618625790,1198,197,1
1764618625798,1188,189,1
1764618625806,1184,184,1
1764618625814,1175,178,1
1764618625821,1169,174,1
1764618625830,1163,169,1
1764618625838,1154,164,1
1764618625846,1145,159,1
1764618625854,1134,154,1
1764618625864,1125,150,1
1764618625871,1115,146,1
1764618625883,1106,142,1
1764618625888,1097,138,1
1764618625900,1086,134,1
1764618625902,1079,132,1
1764618625911,1075,131,1
1764618625919,1065,128,1
1764618625929,1062,128,1
1764618625934,1057,126,1
1764618625944,1052,125,1
1764618625951,1041,123,1
1764618625959,1029,121,1
1764618625968,1019,120,1
1764618625975,1008,120,1
1764618625984,998,120,1
1764618625992,989,120,1
1764618625998,984,120,1
1764618626008,977,120,1
1764618626016,967,120,1
1764618626024,962,120,1
1764618626031,954,120,1
1764618626040,944,120,1
1764618626050,937,120,1
1764618626055,925,120,1
1764618626063,917,120,1
1764618626071,907,120,1
1764618626078,898,120,1
1764618626087,893,120,1
1764618626096,884,124,1
1764618626103,877,126,1
1764618626112,869,126,1
1764618626119,860,129,1
1764618626126,853,129,1
1764618626136,847,130,1
1764618626143,839,132,1
1764618626151,829,134,1
1764618626158,820,137,1
1764618626167,808,141,1
1764618626176,804,142,1
1764618626183,795,146,1
1764618626192,786,149,1
1764618626199,777,153,1
1764618626208,770,157,1
1764618626216,764,162,1
1764618626224,755,167,1
1764618626232,746,171,1
1764618626239,740,176,1
1764618626249,734,179,1
1764618626255,728,184,1
1764618626265,726,188,1
1764618626272,721,193,1
1764618626284,715,199,1
1764618626286,709,205,1
1764618626296,706,208,1
1764618626304,700,215,1
1764618626314,696,221,1
1764618626320,690,227,1
1764618626328,685,233,1
1764618626336,679,241,1
1764618626345,672,252,1
1764618626351,666,259,1
1764618626360,659,270,1
1764618626368,651,279,1
1764618626376,644,290,1
1764618626383,637,302,1
1764618626392,631,313,1
1764618626399,624,326,1
1764618626408,617,338,1
1764618626416,612,345,1
1764618626423,607,356,1
1764618626431,600,365,1
1764618626440,594,374,1
1764618626449,588,387,1
1764618626457,586,395,1
1764618626464,581,404,1
1764618626471,578,413,1
1764618626480,573,424,1
1764618626487,571,432,1
1764618626497,569,444,1
1764618626502,566,455,1
1764618626512,565,462,1
1764618626519,563,467,1
1764618626527,562,474,0
1764618626536,562,480,0
1764618626545,560,488,0
1764618626551,557,494,0
1764618626560,557,501,0
1764618626567,556,508,0
1764618626576,556,515,0
1764618626583,555,523,0
1764618626593,555,528,0
1764618626598,555,535,0
1764618626609,555,542,0
1764618626614,555,549,0
1764618626622,555,554,0
1764618626631,555,562,0
1764618626639,555,569,0
1764618626649,555,576,0
1764618626655,555,583,0
1764618626665,555,591,0
1764618626671,555,598,0
1764618626681,555,603,0
1764618626688,555,610,0
1764618626697,555,615,0
1764618626703,556,620,0
1764618626713,557,626,0
1764618626719,558,631,0
1764618626727,562,639,0
1764618626735,563,643,0
1764618626743,564,646,0
1764618626749,570,654,0
1764618626758,574,661,0
1764618626766,577,666,0
1764618626775,580,670,0
1764618626783,584,676,0
1764618626792,586,680,0
1764618626799,588,686,0
1764618626807,591,689,0
1764618626815,593,693,0
1764618626824,598,699,0
1764618626831,601,705,0
1764618626840,604,712,0
1764618626847,606,715,0
1764618626856,608,716,0
1764618626864,611,721,0
1764618626872,613,724,0
1764618626880,615,728,0
1764618626887,617,731,0
1764618626897,619,735,0
1764618626902,624,741,0
1764618626913,627,743,0
1764618626919,629,745,0
1764618626927,631,748,0
1764618626935,633,751,0
1764618626944,637,757,0
1764618626951,639,759,0
1764618626959,642,761,0
1764618626967,647,765,0
1764618626975,650,768,0
1764618626982,655,771,0
1764618626990,659,773,0
1764618626999,668,777,0
1764618627006,672,778,0
1764618627015,680,779,0
1764618627023,686,783,0
1764618627031,695,785,0
1764618627038,702,786,0
1764618627047,711,790,1
1764618627058,721,791,1
1764618627062,731,793,1
1764618627070,743,795,1
1764618627079,752,797,1
1764618627087,762,798,1
1764618627098,771,799,1
1764618627101,781,802,1
1764618627110,788,804,1
1764618627118,795,808,1
1764618627127,801,810,1
1764618627134,808,811,1
1764618627144,818,814,1
1764618627151,826,815,1
1764618627160,836,816,1
1764618627168,844,816,1
1764618627176,854,816,1
1764618627183,863,816,0
1764618627191,873,816,0
1764618627200,881,816,0
1764618627207,893,816,0
1764618627215,899,816,0
1764618627223,911,816,0
1764618627231,919,816,0
1764618627240,930,816,0
1764618627248,938,816,0
1764618627255,948,816,0
1764618627263,956,816,0
1764618627272,968,816,0
1764618627279,975,816,0
1764618627287,986,816,0
